6.1025 	INFO 	Loaded monitor calibration from ['2015_02_18 17:00']
94.7784 	EXP 	window1: blendMode = 'avg'
94.7950 	EXP 	window1: blendMode = 'avg'
94.8179 	EXP 	window1: blendMode = 'avg'
94.8290 	EXP 	window1: blendMode = 'avg'
94.8449 	EXP 	window1: blendMode = 'avg'
94.8618 	EXP 	window1: blendMode = 'avg'
94.8783 	EXP 	window1: blendMode = 'avg'
94.8951 	EXP 	window1: blendMode = 'avg'
94.9118 	EXP 	window1: blendMode = 'avg'
94.9283 	EXP 	window1: blendMode = 'avg'
94.9452 	EXP 	window1: blendMode = 'avg'
94.9616 	EXP 	window1: blendMode = 'avg'
94.9785 	EXP 	window1: blendMode = 'avg'
94.9952 	EXP 	window1: blendMode = 'avg'
95.0116 	EXP 	window1: blendMode = 'avg'
95.0286 	EXP 	window1: blendMode = 'avg'
95.0450 	EXP 	window1: blendMode = 'avg'
95.0620 	EXP 	window1: blendMode = 'avg'
95.0784 	EXP 	window1: blendMode = 'avg'
95.0954 	EXP 	window1: blendMode = 'avg'
95.1121 	EXP 	window1: blendMode = 'avg'
95.1286 	EXP 	window1: blendMode = 'avg'
95.1453 	EXP 	window1: blendMode = 'avg'
95.1621 	EXP 	window1: blendMode = 'avg'
95.1785 	EXP 	window1: blendMode = 'avg'
95.1954 	EXP 	window1: blendMode = 'avg'
95.2119 	EXP 	window1: blendMode = 'avg'
95.2289 	EXP 	window1: blendMode = 'avg'
95.2453 	EXP 	window1: blendMode = 'avg'
95.2622 	EXP 	window1: blendMode = 'avg'
95.2790 	EXP 	window1: blendMode = 'avg'
95.2953 	EXP 	window1: blendMode = 'avg'
95.3121 	EXP 	window1: blendMode = 'avg'
95.3290 	EXP 	window1: blendMode = 'avg'
95.3453 	EXP 	window1: blendMode = 'avg'
95.3623 	EXP 	window1: blendMode = 'avg'
95.3787 	EXP 	window1: blendMode = 'avg'
95.3957 	EXP 	window1: blendMode = 'avg'
95.4120 	EXP 	window1: blendMode = 'avg'
95.4289 	EXP 	window1: blendMode = 'avg'
